iso3,yearmon,region_code,pop,VDEM_deliberative,VDEM_egalitarian,VDEM_electoral,VDEM_liberal,VDEM_participatory
AFG,Jun 2017,SAR,35688935.0,0.262,0.211,0.357,0.209,0.145
AFG,Jul 2017,SAR,35688935.0,0.262,0.211,0.357,0.209,0.145
AFG,Aug 2017,SAR,35688935.0,0.262,0.211,0.357,0.209,0.145
AFG,Sep 2017,SAR,35688935.0,0.262,0.211,0.357,0.209,0.145
AFG,Oct 2017,SAR,35688935.0,0.262,0.211,0.357,0.209,0.145
AFG,Nov 2017,SAR,35688935.0,0.262,0.211,0.357,0.209,0.145
AFG,Dec 2017,SAR,35688935.0,0.262,0.211,0.357,0.209,0.145
AFG,Jan 2018,SAR,36743039.0,0.3,0.206,0.354,0.199,0.168
AFG,Feb 2018,SAR,36743039.0,0.3,0.206,0.354,0.199,0.168
AFG,Mar 2018,SAR,36743039.0,0.3,0.206,0.354,0.199,0.168
AFG,Apr 2018,SAR,36743039.0,0.3,0.206,0.354,0.199,0.168
AFG,May 2018,SAR,36743039.0,0.3,0.206,0.354,0.199,0.168
AFG,Jun 2018,SAR,36743039.0,0.3,0.206,0.354,0.199,0.168
AFG,Jul 2018,SAR,36743039.0,0.3,0.206,0.354,0.199,0.168
AFG,Aug 2018,SAR,36743039.0,0.3,0.206,0.354,0.199,0.168
AFG,Sep 2018,SAR,36743039.0,0.3,0.206,0.354,0.199,0.168
AFG,Oct 2018,SAR,36743039.0,0.3,0.206,0.354,0.199,0.168
AFG,Nov 2018,SAR,36743039.0,0.3,0.206,0.354,0.199,0.168
AFG,Dec 2018,SAR,36743039.0,0.3,0.206,0.354,0.199,0.168
AFG,Jan 2019,SAR,37856121.0,0.3,0.204,0.356,0.184,0.137
AFG,Feb 2019,SAR,37856121.0,0.3,0.204,0.356,0.184,0.137
AFG,Mar 2019,SAR,37856121.0,0.3,0.204,0.356,0.184,0.137
AFG,Apr 2019,SAR,37856121.0,0.3,0.204,0.356,0.184,0.137
AFG,May 2019,SAR,37856121.0,0.3,0.204,0.356,0.184,0.137
AFG,Jun 2019,SAR,37856121.0,0.3,0.204,0.356,0.184,0.137
AFG,Jul 2019,SAR,37856121.0,0.3,0.204,0.356,0.184,0.137
AFG,Aug 2019,SAR,37856121.0,0.3,0.204,0.356,0.184,0.137
AFG,Sep 2019,SAR,37856121.0,0.3,0.204,0.356,0.184,0.137
AFG,Oct 2019,SAR,37856121.0,0.3,0.204,0.356,0.184,0.137
AFG,Nov 2019,SAR,37856121.0,0.3,0.204,0.356,0.184,0.137
AFG,Dec 2019,SAR,37856121.0,0.3,0.204,0.356,0.184,0.137
AFG,Jan 2020,SAR,39068979.0,0.291,0.202,0.361,0.191,0.142
AFG,Feb 2020,SAR,39068979.0,0.291,0.202,0.361,0.191,0.142
AFG,Mar 2020,SAR,39068979.0,0.291,0.202,0.361,0.191,0.142
AFG,Apr 2020,SAR,39068979.0,0.291,0.202,0.361,0.191,0.142
AFG,May 2020,SAR,39068979.0,0.291,0.202,0.361,0.191,0.142
AFG,Jun 2020,SAR,39068979.0,0.291,0.202,0.361,0.191,0.142
AFG,Jul 2020,SAR,39068979.0,0.291,0.202,0.361,0.191,0.142
AFG,Aug 2020,SAR,39068979.0,0.291,0.202,0.361,0.191,0.142
AFG,Sep 2020,SAR,39068979.0,0.291,0.202,0.361,0.191,0.142
AFG,Oct 2020,SAR,39068979.0,0.291,0.202,0.361,0.191,0.142
AFG,Nov 2020,SAR,39068979.0,0.291,0.202,0.361,0.191,0.142
AFG,Dec 2020,SAR,39068979.0,0.291,0.202,0.361,0.191,0.142
AFG,Jan 2021,SAR,40000412.0,0.042,0.074,0.157,0.034,0.043
AFG,Feb 2021,SAR,40000412.0,0.042,0.074,0.157,0.034,0.043
AFG,Mar 2021,SAR,40000412.0,0.042,0.074,0.157,0.034,0.043
AFG,Apr 2021,SAR,40000412.0,0.042,0.074,0.157,0.034,0.043
AFG,May 2021,SAR,40000412.0,0.042,0.074,0.157,0.034,0.043
AFG,Jun 2021,SAR,40000412.0,0.042,0.074,0.157,0.034,0.043
AFG,Jul 2021,SAR,40000412.0,0.042,0.074,0.157,0.034,0.043
AFG,Aug 2021,SAR,40000412.0,0.042,0.074,0.157,0.034,0.043
AFG,Sep 2021,SAR,40000412.0,0.042,0.074,0.157,0.034,0.043
AFG,Oct 2021,SAR,40000412.0,0.042,0.074,0.157,0.034,0.043
AFG,Nov 2021,SAR,40000412.0,0.042,0.074,0.157,0.034,0.043
AFG,Dec 2021,SAR,40000412.0,0.042,0.074,0.157,0.034,0.043
AFG,Jan 2022,SAR,40578842.0,0.036,0.031,0.079,0.028,0.015
AFG,Feb 2022,SAR,40578842.0,0.036,0.031,0.079,0.028,0.015
AFG,Mar 2022,SAR,40578842.0,0.036,0.031,0.079,0.028,0.015
AFG,Apr 2022,SAR,40578842.0,0.036,0.031,0.079,0.028,0.015
AFG,May 2022,SAR,40578842.0,0.036,0.031,0.079,0.028,0.015
AFG,Jun 2022,SAR,40578842.0,0.036,0.031,0.079,0.028,0.015
AFG,Jul 2022,SAR,40578842.0,0.036,0.031,0.079,0.028,0.015
AFG,Aug 2022,SAR,40578842.0,0.036,0.031,0.079,0.028,0.015
AFG,Sep 2022,SAR,40578842.0,0.036,0.031,0.079,0.028,0.015
AFG,Oct 2022,SAR,40578842.0,0.036,0.031,0.079,0.028,0.015
AFG,Nov 2022,SAR,40578842.0,0.036,0.031,0.079,0.028,0.015
AFG,Dec 2022,SAR,40578842.0,0.036,0.031,0.079,0.028,0.015
AFG,Jan 2023,SAR,41454761.0,0.029,0.033,0.075,0.03,0.012
AFG,Feb 2023,SAR,41454761.0,0.029,0.033,0.075,0.03,0.012
AFG,Mar 2023,SAR,41454761.0,0.029,0.033,0.075,0.03,0.012
AFG,Apr 2023,SAR,41454761.0,0.029,0.033,0.075,0.03,0.012
AFG,May 2023,SAR,41454761.0,0.029,0.033,0.075,0.03,0.012
AFG,Jun 2023,SAR,41454761.0,0.029,0.033,0.075,0.03,0.012
AFG,Jul 2023,SAR,41454761.0,0.029,0.033,0.075,0.03,0.012
AFG,Aug 2023,SAR,41454761.0,0.029,0.033,0.075,0.03,0.012
AFG,Sep 2023,SAR,41454761.0,0.029,0.033,0.075,0.03,0.012
AFG,Oct 2023,SAR,41454761.0,0.029,0.033,0.075,0.03,0.012
AFG,Nov 2023,SAR,41454761.0,0.029,0.033,0.075,0.03,0.012
AFG,Dec 2023,SAR,41454761.0,0.029,0.033,0.075,0.03,0.012
AFG,Jan 2024,SAR,41454761.0,,,,,
AFG,Feb 2024,SAR,41454761.0,,,,,
AFG,Mar 2024,SAR,41454761.0,,,,,
AFG,Apr 2024,SAR,41454761.0,,,,,
AFG,May 2024,SAR,41454761.0,,,,,
AFG,Jun 2024,SAR,41454761.0,,,,,
AFG,Jul 2024,SAR,41454761.0,,,,,
AFG,Aug 2024,SAR,41454761.0,,,,,
AFG,Sep 2024,SAR,41454761.0,,,,,
AFG,Oct 2024,SAR,41454761.0,,,,,
AFG,Nov 2024,SAR,41454761.0,,,,,
AFG,Dec 2024,SAR,41454761.0,,,,,
AFG,Jan 2025,SAR,41454761.0,,,,,
AFG,Feb 2025,SAR,41454761.0,,,,,
AFG,Mar 2025,SAR,41454761.0,,,,,
AGO,Jan 1989,SSA,11238562.0,0.025,0.048,0.074,0.046,0.019
AGO,Feb 1989,SSA,11238562.0,0.025,0.048,0.074,0.046,0.019
AGO,Mar 1989,SSA,11238562.0,0.025,0.048,0.074,0.046,0.019
AGO,Apr 1989,SSA,11238562.0,0.025,0.048,0.074,0.046,0.019
AGO,May 1989,SSA,11238562.0,0.025,0.048,0.074,0.046,0.019
AGO,Jun 1989,SSA,11238562.0,0.025,0.048,0.074,0.046,0.019
AGO,Jul 1989,SSA,11238562.0,0.025,0.048,0.074,0.046,0.019
AGO,Aug 1989,SSA,11238562.0,0.025,0.048,0.074,0.046,0.019
AGO,Sep 1989,SSA,11238562.0,0.025,0.048,0.074,0.046,0.019
AGO,Oct 1989,SSA,11238562.0,0.025,0.048,0.074,0.046,0.019
AGO,Nov 1989,SSA,11238562.0,0.025,0.048,0.074,0.046,0.019
AGO,Dec 1989,SSA,11238562.0,0.025,0.048,0.074,0.046,0.019
AGO,Jan 1990,SSA,11626360.0,0.025,0.055,0.076,0.051,0.019
AGO,Feb 1990,SSA,11626360.0,0.025,0.055,0.076,0.051,0.019
AGO,Mar 1990,SSA,11626360.0,0.025,0.055,0.076,0.051,0.019
AGO,Apr 1990,SSA,11626360.0,0.025,0.055,0.076,0.051,0.019
AGO,May 1990,SSA,11626360.0,0.025,0.055,0.076,0.051,0.019
AGO,Jun 1990,SSA,11626360.0,0.025,0.055,0.076,0.051,0.019
AGO,Jul 1990,SSA,11626360.0,0.025,0.055,0.076,0.051,0.019
AGO,Aug 1990,SSA,11626360.0,0.025,0.055,0.076,0.051,0.019
AGO,Sep 1990,SSA,11626360.0,0.025,0.055,0.076,0.051,0.019
AGO,Oct 1990,SSA,11626360.0,0.025,0.055,0.076,0.051,0.019
AGO,Nov 1990,SSA,11626360.0,0.025,0.055,0.076,0.051,0.019
AGO,Dec 1990,SSA,11626360.0,0.025,0.055,0.076,0.051,0.019
AGO,Jan 1991,SSA,12023529.0,0.029,0.056,0.084,0.056,0.035
AGO,Feb 1991,SSA,12023529.0,0.029,0.056,0.084,0.056,0.035
AGO,Mar 1991,SSA,12023529.0,0.029,0.056,0.084,0.056,0.035
AGO,Apr 1991,SSA,12023529.0,0.029,0.056,0.084,0.056,0.035
AGO,May 1991,SSA,12023529.0,0.029,0.056,0.084,0.056,0.035
AGO,Jun 1991,SSA,12023529.0,0.029,0.056,0.084,0.056,0.035
AGO,Jul 1991,SSA,12023529.0,0.029,0.056,0.084,0.056,0.035
AGO,Aug 1991,SSA,12023529.0,0.029,0.056,0.084,0.056,0.035
AGO,Sep 1991,SSA,12023529.0,0.029,0.056,0.084,0.056,0.035
AGO,Oct 1991,SSA,12023529.0,0.029,0.056,0.084,0.056,0.035
AGO,Nov 1991,SSA,12023529.0,0.029,0.056,0.084,0.056,0.035
AGO,Dec 1991,SSA,12023529.0,0.029,0.056,0.084,0.056,0.035
AGO,Jan 1992,SSA,12423712.0,0.053,0.067,0.15,0.078,0.063
AGO,Feb 1992,SSA,12423712.0,0.053,0.067,0.15,0.078,0.063
AGO,Mar 1992,SSA,12423712.0,0.053,0.067,0.15,0.078,0.063
AGO,Apr 1992,SSA,12423712.0,0.053,0.067,0.15,0.078,0.063
AGO,May 1992,SSA,12423712.0,0.053,0.067,0.15,0.078,0.063
AGO,Jun 1992,SSA,12423712.0,0.053,0.067,0.15,0.078,0.063
AGO,Jul 1992,SSA,12423712.0,0.053,0.067,0.15,0.078,0.063
AGO,Aug 1992,SSA,12423712.0,0.053,0.067,0.15,0.078,0.063
AGO,Sep 1992,SSA,12423712.0,0.053,0.067,0.15,0.078,0.063
AGO,Oct 1992,SSA,12423712.0,0.053,0.067,0.15,0.078,0.063
AGO,Nov 1992,SSA,12423712.0,0.053,0.067,0.15,0.078,0.063
AGO,Dec 1992,SSA,12423712.0,0.053,0.067,0.15,0.078,0.063
AGO,Jan 1993,SSA,12827135.0,0.055,0.064,0.158,0.078,0.066
AGO,Feb 1993,SSA,12827135.0,0.055,0.064,0.158,0.078,0.066
AGO,Mar 1993,SSA,12827135.0,0.055,0.064,0.158,0.078,0.066
AGO,Apr 1993,SSA,12827135.0,0.055,0.064,0.158,0.078,0.066
AGO,May 1993,SSA,12827135.0,0.055,0.064,0.158,0.078,0.066
AGO,Jun 1993,SSA,12827135.0,0.055,0.064,0.158,0.078,0.066
AGO,Jul 1993,SSA,12827135.0,0.055,0.064,0.158,0.078,0.066
AGO,Aug 1993,SSA,12827135.0,0.055,0.064,0.158,0.078,0.066
AGO,Sep 1993,SSA,12827135.0,0.055,0.064,0.158,0.078,0.066
AGO,Oct 1993,SSA,12827135.0,0.055,0.064,0.158,0.078,0.066
AGO,Nov 1993,SSA,12827135.0,0.055,0.064,0.158,0.078,0.066
AGO,Dec 1993,SSA,12827135.0,0.055,0.064,0.158,0.078,0.066
AGO,Jan 1994,SSA,13249764.0,0.055,0.064,0.158,0.078,0.066
AGO,Feb 1994,SSA,13249764.0,0.055,0.064,0.158,0.078,0.066
AGO,Mar 1994,SSA,13249764.0,0.055,0.064,0.158,0.078,0.066
AGO,Apr 1994,SSA,13249764.0,0.055,0.064,0.158,0.078,0.066
AGO,May 1994,SSA,13249764.0,0.055,0.064,0.158,0.078,0.066
AGO,Jun 1994,SSA,13249764.0,0.055,0.064,0.158,0.078,0.066
AGO,Jul 1994,SSA,13249764.0,0.055,0.064,0.158,0.078,0.066
AGO,Aug 1994,SSA,13249764.0,0.055,0.064,0.158,0.078,0.066
AGO,Sep 1994,SSA,13249764.0,0.055,0.064,0.158,0.078,0.066
AGO,Oct 1994,SSA,13249764.0,0.055,0.064,0.158,0.078,0.066
AGO,Nov 1994,SSA,13249764.0,0.055,0.064,0.158,0.078,0.066
AGO,Dec 1994,SSA,13249764.0,0.055,0.064,0.158,0.078,0.066
AGO,Jan 1995,SSA,13699778.0,0.055,0.064,0.158,0.079,0.066
AGO,Feb 1995,SSA,13699778.0,0.055,0.064,0.158,0.079,0.066
AGO,Mar 1995,SSA,13699778.0,0.055,0.064,0.158,0.079,0.066
AGO,Apr 1995,SSA,13699778.0,0.055,0.064,0.158,0.079,0.066
AGO,May 1995,SSA,13699778.0,0.055,0.064,0.158,0.079,0.066
AGO,Jun 1995,SSA,13699778.0,0.055,0.064,0.158,0.079,0.066
AGO,Jul 1995,SSA,13699778.0,0.055,0.064,0.158,0.079,0.066
AGO,Aug 1995,SSA,13699778.0,0.055,0.064,0.158,0.079,0.066
AGO,Sep 1995,SSA,13699778.0,0.055,0.064,0.158,0.079,0.066
AGO,Oct 1995,SSA,13699778.0,0.055,0.064,0.158,0.079,0.066
AGO,Nov 1995,SSA,13699778.0,0.055,0.064,0.158,0.079,0.066
AGO,Dec 1995,SSA,13699778.0,0.055,0.064,0.158,0.079,0.066
AGO,Jan 1996,SSA,14170973.0,0.055,0.064,0.158,0.079,0.066
AGO,Feb 1996,SSA,14170973.0,0.055,0.064,0.158,0.079,0.066
AGO,Mar 1996,SSA,14170973.0,0.055,0.064,0.158,0.079,0.066
AGO,Apr 1996,SSA,14170973.0,0.055,0.064,0.158,0.079,0.066
AGO,May 1996,SSA,14170973.0,0.055,0.064,0.158,0.079,0.066
AGO,Jun 1996,SSA,14170973.0,0.055,0.064,0.158,0.079,0.066
AGO,Jul 1996,SSA,14170973.0,0.055,0.064,0.158,0.079,0.066
AGO,Aug 1996,SSA,14170973.0,0.055,0.064,0.158,0.079,0.066
AGO,Sep 1996,SSA,14170973.0,0.055,0.064,0.158,0.079,0.066
AGO,Oct 1996,SSA,14170973.0,0.055,0.064,0.158,0.079,0.066
AGO,Nov 1996,SSA,14170973.0,0.055,0.064,0.158,0.079,0.066
AGO,Dec 1996,SSA,14170973.0,0.055,0.064,0.158,0.079,0.066
AGO,Jan 1997,SSA,14660413.0,0.055,0.064,0.158,0.079,0.066
AGO,Feb 1997,SSA,14660413.0,0.055,0.064,0.158,0.079,0.066
AGO,Mar 1997,SSA,14660413.0,0.055,0.064,0.158,0.079,0.066
AGO,Apr 1997,SSA,14660413.0,0.055,0.064,0.158,0.079,0.066
AGO,May 1997,SSA,14660413.0,0.055,0.064,0.158,0.079,0.066
AGO,Jun 1997,SSA,14660413.0,0.055,0.064,0.158,0.079,0.066
AGO,Jul 1997,SSA,14660413.0,0.055,0.064,0.158,0.079,0.066
AGO,Aug 1997,SSA,14660413.0,0.055,0.064,0.158,0.079,0.066
AGO,Sep 1997,SSA,14660413.0,0.055,0.064,0.158,0.079,0.066
AGO,Oct 1997,SSA,14660413.0,0.055,0.064,0.158,0.079,0.066
AGO,Nov 1997,SSA,14660413.0,0.055,0.064,0.158,0.079,0.066
AGO,Dec 1997,SSA,14660413.0,0.055,0.064,0.158,0.079,0.066
AGO,Jan 1998,SSA,15159370.0,0.055,0.064,0.158,0.079,0.066
AGO,Feb 1998,SSA,15159370.0,0.055,0.064,0.158,0.079,0.066
AGO,Mar 1998,SSA,15159370.0,0.055,0.064,0.158,0.079,0.066
AGO,Apr 1998,SSA,15159370.0,0.055,0.064,0.158,0.079,0.066
AGO,May 1998,SSA,15159370.0,0.055,0.064,0.158,0.079,0.066
AGO,Jun 1998,SSA,15159370.0,0.055,0.064,0.158,0.079,0.066
AGO,Jul 1998,SSA,15159370.0,0.055,0.064,0.158,0.079,0.066
AGO,Aug 1998,SSA,15159370.0,0.055,0.064,0.158,0.079,0.066
AGO,Sep 1998,SSA,15159370.0,0.055,0.064,0.158,0.079,0.066
AGO,Oct 1998,SSA,15159370.0,0.055,0.064,0.158,0.079,0.066
AGO,Nov 1998,SSA,15159370.0,0.055,0.064,0.158,0.079,0.066
AGO,Dec 1998,SSA,15159370.0,0.055,0.064,0.158,0.079,0.066
AGO,Jan 1999,SSA,15667235.0,0.058,0.064,0.158,0.079,0.066
AGO,Feb 1999,SSA,15667235.0,0.058,0.064,0.158,0.079,0.066
AGO,Mar 1999,SSA,15667235.0,0.058,0.064,0.158,0.079,0.066
AGO,Apr 1999,SSA,15667235.0,0.058,0.064,0.158,0.079,0.066
AGO,May 1999,SSA,15667235.0,0.058,0.064,0.158,0.079,0.066
AGO,Jun 1999,SSA,15667235.0,0.058,0.064,0.158,0.079,0.066
AGO,Jul 1999,SSA,15667235.0,0.058,0.064,0.158,0.079,0.066
AGO,Aug 1999,SSA,15667235.0,0.058,0.064,0.158,0.079,0.066
AGO,Sep 1999,SSA,15667235.0,0.058,0.064,0.158,0.079,0.066
AGO,Oct 1999,SSA,15667235.0,0.058,0.064,0.158,0.079,0.066
AGO,Nov 1999,SSA,15667235.0,0.058,0.064,0.158,0.079,0.066
AGO,Dec 1999,SSA,15667235.0,0.058,0.064,0.158,0.079,0.066
AGO,Jan 2000,SSA,16194869.0,0.058,0.064,0.158,0.08,0.066
AGO,Feb 2000,SSA,16194869.0,0.058,0.064,0.158,0.08,0.066
AGO,Mar 2000,SSA,16194869.0,0.058,0.064,0.158,0.08,0.066
AGO,Apr 2000,SSA,16194869.0,0.058,0.064,0.158,0.08,0.066
AGO,May 2000,SSA,16194869.0,0.058,0.064,0.158,0.08,0.066
AGO,Jun 2000,SSA,16194869.0,0.058,0.064,0.158,0.08,0.066
AGO,Jul 2000,SSA,16194869.0,0.058,0.064,0.158,0.08,0.066
AGO,Aug 2000,SSA,16194869.0,0.058,0.064,0.158,0.08,0.066
AGO,Sep 2000,SSA,16194869.0,0.058,0.064,0.158,0.08,0.066
AGO,Oct 2000,SSA,16194869.0,0.058,0.064,0.158,0.08,0.066
AGO,Nov 2000,SSA,16194869.0,0.058,0.064,0.158,0.08,0.066
AGO,Dec 2000,SSA,16194869.0,0.058,0.064,0.158,0.08,0.066
AGO,Jan 2001,SSA,16747208.0,0.058,0.062,0.159,0.081,0.067
AGO,Feb 2001,SSA,16747208.0,0.058,0.062,0.159,0.081,0.067
AGO,Mar 2001,SSA,16747208.0,0.058,0.062,0.159,0.081,0.067
AGO,Apr 2001,SSA,16747208.0,0.058,0.062,0.159,0.081,0.067
AGO,May 2001,SSA,16747208.0,0.058,0.062,0.159,0.081,0.067
AGO,Jun 2001,SSA,16747208.0,0.058,0.062,0.159,0.081,0.067
AGO,Jul 2001,SSA,16747208.0,0.058,0.062,0.159,0.081,0.067
AGO,Aug 2001,SSA,16747208.0,0.058,0.062,0.159,0.081,0.067
AGO,Sep 2001,SSA,16747208.0,0.058,0.062,0.159,0.081,0.067
AGO,Oct 2001,SSA,16747208.0,0.058,0.062,0.159,0.081,0.067
AGO,Nov 2001,SSA,16747208.0,0.058,0.062,0.159,0.081,0.067
AGO,Dec 2001,SSA,16747208.0,0.058,0.062,0.159,0.081,0.067
AGO,Jan 2002,SSA,17327699.0,0.064,0.062,0.165,0.083,0.054
AGO,Feb 2002,SSA,17327699.0,0.064,0.062,0.165,0.083,0.054
AGO,Mar 2002,SSA,17327699.0,0.064,0.062,0.165,0.083,0.054
AGO,Apr 2002,SSA,17327699.0,0.064,0.062,0.165,0.083,0.054
AGO,May 2002,SSA,17327699.0,0.064,0.062,0.165,0.083,0.054
AGO,Jun 2002,SSA,17327699.0,0.064,0.062,0.165,0.083,0.054
AGO,Jul 2002,SSA,17327699.0,0.064,0.062,0.165,0.083,0.054
AGO,Aug 2002,SSA,17327699.0,0.064,0.062,0.165,0.083,0.054
AGO,Sep 2002,SSA,17327699.0,0.064,0.062,0.165,0.083,0.054
AGO,Oct 2002,SSA,17327699.0,0.064,0.062,0.165,0.083,0.054
AGO,Nov 2002,SSA,17327699.0,0.064,0.062,0.165,0.083,0.054
AGO,Dec 2002,SSA,17327699.0,0.064,0.062,0.165,0.083,0.054
AGO,Jan 2003,SSA,17943712.0,0.09,0.07,0.178,0.09,0.057
AGO,Feb 2003,SSA,17943712.0,0.09,0.07,0.178,0.09,0.057
AGO,Mar 2003,SSA,17943712.0,0.09,0.07,0.178,0.09,0.057
AGO,Apr 2003,SSA,17943712.0,0.09,0.07,0.178,0.09,0.057
AGO,May 2003,SSA,17943712.0,0.09,0.07,0.178,0.09,0.057
AGO,Jun 2003,SSA,17943712.0,0.09,0.07,0.178,0.09,0.057
AGO,Jul 2003,SSA,17943712.0,0.09,0.07,0.178,0.09,0.057
AGO,Aug 2003,SSA,17943712.0,0.09,0.07,0.178,0.09,0.057
AGO,Sep 2003,SSA,17943712.0,0.09,0.07,0.178,0.09,0.057
AGO,Oct 2003,SSA,17943712.0,0.09,0.07,0.178,0.09,0.057
AGO,Nov 2003,SSA,17943712.0,0.09,0.07,0.178,0.09,0.057
AGO,Dec 2003,SSA,17943712.0,0.09,0.07,0.178,0.09,0.057
AGO,Jan 2004,SSA,18600423.0,0.09,0.07,0.176,0.092,0.057
AGO,Feb 2004,SSA,18600423.0,0.09,0.07,0.176,0.092,0.057
AGO,Mar 2004,SSA,18600423.0,0.09,0.07,0.176,0.092,0.057
AGO,Apr 2004,SSA,18600423.0,0.09,0.07,0.176,0.092,0.057
AGO,May 2004,SSA,18600423.0,0.09,0.07,0.176,0.092,0.057
AGO,Jun 2004,SSA,18600423.0,0.09,0.07,0.176,0.092,0.057
AGO,Jul 2004,SSA,18600423.0,0.09,0.07,0.176,0.092,0.057
AGO,Aug 2004,SSA,18600423.0,0.09,0.07,0.176,0.092,0.057
AGO,Sep 2004,SSA,18600423.0,0.09,0.07,0.176,0.092,0.057
AGO,Oct 2004,SSA,18600423.0,0.09,0.07,0.176,0.092,0.057
AGO,Nov 2004,SSA,18600423.0,0.09,0.07,0.176,0.092,0.057
AGO,Dec 2004,SSA,18600423.0,0.09,0.07,0.176,0.092,0.057
AGO,Jan 2005,SSA,19291161.0,0.09,0.07,0.178,0.094,0.057
AGO,Feb 2005,SSA,19291161.0,0.09,0.07,0.178,0.094,0.057
AGO,Mar 2005,SSA,19291161.0,0.09,0.07,0.178,0.094,0.057
AGO,Apr 2005,SSA,19291161.0,0.09,0.07,0.178,0.094,0.057
AGO,May 2005,SSA,19291161.0,0.09,0.07,0.178,0.094,0.057
AGO,Jun 2005,SSA,19291161.0,0.09,0.07,0.178,0.094,0.057
AGO,Jul 2005,SSA,19291161.0,0.09,0.07,0.178,0.094,0.057
AGO,Aug 2005,SSA,19291161.0,0.09,0.07,0.178,0.094,0.057
AGO,Sep 2005,SSA,19291161.0,0.09,0.07,0.178,0.094,0.057
AGO,Oct 2005,SSA,19291161.0,0.09,0.07,0.178,0.094,0.057
AGO,Nov 2005,SSA,19291161.0,0.09,0.07,0.178,0.094,0.057
AGO,Dec 2005,SSA,19291161.0,0.09,0.07,0.178,0.094,0.057
AGO,Jan 2006,SSA,20015279.0,0.09,0.07,0.178,0.094,0.057
AGO,Feb 2006,SSA,20015279.0,0.09,0.07,0.178,0.094,0.057
AGO,Mar 2006,SSA,20015279.0,0.09,0.07,0.178,0.094,0.057
AGO,Apr 2006,SSA,20015279.0,0.09,0.07,0.178,0.094,0.057
AGO,May 2006,SSA,20015279.0,0.09,0.07,0.178,0.094,0.057
AGO,Jun 2006,SSA,20015279.0,0.09,0.07,0.178,0.094,0.057
AGO,Jul 2006,SSA,20015279.0,0.09,0.07,0.178,0.094,0.057
AGO,Aug 2006,SSA,20015279.0,0.09,0.07,0.178,0.094,0.057
AGO,Sep 2006,SSA,20015279.0,0.09,0.07,0.178,0.094,0.057
AGO,Oct 2006,SSA,20015279.0,0.09,0.07,0.178,0.094,0.057
AGO,Nov 2006,SSA,20015279.0,0.09,0.07,0.178,0.094,0.057
AGO,Dec 2006,SSA,20015279.0,0.09,0.07,0.178,0.094,0.057
AGO,Jan 2007,SSA,20778561.0,0.09,0.07,0.178,0.094,0.056
AGO,Feb 2007,SSA,20778561.0,0.09,0.07,0.178,0.094,0.056
AGO,Mar 2007,SSA,20778561.0,0.09,0.07,0.178,0.094,0.056
AGO,Apr 2007,SSA,20778561.0,0.09,0.07,0.178,0.094,0.056
AGO,May 2007,SSA,20778561.0,0.09,0.07,0.178,0.094,0.056
AGO,Jun 2007,SSA,20778561.0,0.09,0.07,0.178,0.094,0.056
AGO,Jul 2007,SSA,20778561.0,0.09,0.07,0.178,0.094,0.056
AGO,Aug 2007,SSA,20778561.0,0.09,0.07,0.178,0.094,0.056
AGO,Sep 2007,SSA,20778561.0,0.09,0.07,0.178,0.094,0.056
AGO,Oct 2007,SSA,20778561.0,0.09,0.07,0.178,0.094,0.056
AGO,Nov 2007,SSA,20778561.0,0.09,0.07,0.178,0.094,0.056
AGO,Dec 2007,SSA,20778561.0,0.09,0.07,0.178,0.094,0.056
AGO,Jan 2008,SSA,21578655.0,0.093,0.073,0.193,0.099,0.059
AGO,Feb 2008,SSA,21578655.0,0.093,0.073,0.193,0.099,0.059
AGO,Mar 2008,SSA,21578655.0,0.093,0.073,0.193,0.099,0.059
AGO,Apr 2008,SSA,21578655.0,0.093,0.073,0.193,0.099,0.059
AGO,May 2008,SSA,21578655.0,0.093,0.073,0.193,0.099,0.059
AGO,Jun 2008,SSA,21578655.0,0.093,0.073,0.193,0.099,0.059
AGO,Jul 2008,SSA,21578655.0,0.093,0.073,0.193,0.099,0.059
AGO,Aug 2008,SSA,21578655.0,0.093,0.073,0.193,0.099,0.059
AGO,Sep 2008,SSA,21578655.0,0.093,0.073,0.193,0.099,0.059
AGO,Oct 2008,SSA,21578655.0,0.093,0.073,0.193,0.099,0.059
AGO,Nov 2008,SSA,21578655.0,0.093,0.073,0.193,0.099,0.059
AGO,Dec 2008,SSA,21578655.0,0.093,0.073,0.193,0.099,0.059
AGO,Jan 2009,SSA,22414773.0,0.096,0.081,0.223,0.106,0.065
AGO,Feb 2009,SSA,22414773.0,0.096,0.081,0.223,0.106,0.065
AGO,Mar 2009,SSA,22414773.0,0.096,0.081,0.223,0.106,0.065
AGO,Apr 2009,SSA,22414773.0,0.096,0.081,0.223,0.106,0.065
AGO,May 2009,SSA,22414773.0,0.096,0.081,0.223,0.106,0.065
AGO,Jun 2009,SSA,22414773.0,0.096,0.081,0.223,0.106,0.065
AGO,Jul 2009,SSA,22414773.0,0.096,0.081,0.223,0.106,0.065
AGO,Aug 2009,SSA,22414773.0,0.096,0.081,0.223,0.106,0.065
AGO,Sep 2009,SSA,22414773.0,0.096,0.081,0.223,0.106,0.065
AGO,Oct 2009,SSA,22414773.0,0.096,0.081,0.223,0.106,0.065
AGO,Nov 2009,SSA,22414773.0,0.096,0.081,0.223,0.106,0.065
AGO,Dec 2009,SSA,22414773.0,0.096,0.081,0.223,0.106,0.065
